8, 155, 208, 79
8, 155, 211, 79
8, 157, 208, 79
8, 157, 211, 79
9, 166, 196, 81
9, 166, 199, 81
9, 167, 196, 81
9, 167, 199, 81
9, 168, 193, 81
9, 168, 195, 81
9, 168, 196, 81
9, 168, 198, 81
9, 169, 192, 81
9, 169, 195, 81
9, 171, 192, 81
9, 171, 195, 81
10, 473, 542, 85
10, 473, 542, 86
10, 474, 541, 85
10, 474, 541, 86
10, 474, 543, 85
10, 474, 543, 86
10, 475, 541, 85
10, 475, 541, 86
10, 475, 542, 86
10, 475, 543, 85
11, 784, 164, 89
11, 784, 164, 90
11, 784, 167, 89
11, 784, 167, 90
11, 785, 164, 91
11, 785, 167, 91
11, 787, 164, 90
11, 787, 164, 91
11, 787, 167, 90
11, 787, 167, 91
11, 788, 164, 89
11, 788, 167, 89
11, 789, 168, 89
11, 789, 171, 89
11, 794, 168, 89
11, 794, 171, 89
12, 778, 160, 90
12, 778, 163, 90
12, 782, 160, 90
12, 782, 163, 90
13, 432, 652, 101
13, 432, 652, 102
13, 432, 652, 103
13, 432, 652, 104
13, 432, 653, 101
13, 432, 653, 102
13, 432, 659, 103
13, 432, 659, 104
13, 433, 652, 102
13, 433, 652, 103
13, 433, 653, 101
13, 433, 656, 103
13, 433, 656, 104
13, 433, 659, 103
13, 433, 659, 104
13, 434, 649, 102
13, 434, 649, 103
13, 434, 651, 102
13, 434, 651, 103
13, 434, 652, 101
13, 434, 652, 104
13, 434, 655, 102
13, 434, 655, 103
13, 434, 655, 104
13, 435, 648, 102
13, 435, 648, 103
13, 435, 649, 101
13, 435, 651, 101
13, 435, 655, 101
13, 435, 655, 103
13, 435, 655, 104
13, 436, 648, 101
13, 436, 648, 103
13, 436, 649, 100
13, 436, 654, 103
13, 436, 654, 104
13, 436, 655, 101
13, 436, 655, 102
13, 437, 648, 101
13, 437, 648, 102
13, 437, 649, 100
13, 437, 651, 101
13, 437, 654, 101
13, 437, 654, 102
13, 438, 649, 100
13, 438, 649, 101
13, 438, 650, 100
13, 438, 650, 101
14, 453, 522, 100
14, 454, 522, 100
14, 454, 523, 100
15, 190, 200, 100
15, 190, 203, 100
15, 193, 200, 100
15, 193, 203, 100
16, 506, 562, 102
16, 506, 562, 103
16, 506, 563, 102
16, 506, 563, 103
16, 507, 562, 102
16, 507, 562, 103
16, 507, 563, 102
16, 507, 563, 103
17, 166, 220, 102
17, 166, 223, 102
17, 168, 220, 102
17, 168, 223, 102
17, 169, 216, 102
17, 169, 219, 102
17, 173, 216, 102
17, 173, 219, 102
17, 174, 212, 102
17, 174, 215, 102
17, 178, 212, 102
17, 178, 215, 102
17, 179, 208, 102
17, 179, 211, 102
17, 184, 208, 102
17, 184, 211, 102
17, 185, 204, 102
17, 185, 207, 102
17, 188, 204, 102
17, 188, 207, 102
18, 842, 808, 103
18, 842, 811, 103
18, 845, 808, 103
18, 845, 811, 103
19, 162, 224, 103
19, 162, 227, 103
19, 164, 224, 103
19, 164, 227, 103
20, 431, 658, 105
20, 432, 658, 105
21, 160, 224, 108
21, 160, 227, 108
21, 161, 224, 106
21, 161, 224, 107
21, 161, 225, 105
21, 161, 227, 105
21, 161, 227, 106
21, 161, 227, 107
21, 162, 224, 105
21, 162, 224, 107
21, 162, 224, 108
21, 162, 227, 107
21, 162, 227, 108
21, 163, 224, 105
21, 163, 224, 106
21, 163, 227, 105
21, 163, 227, 106
22, 157, 228, 107
22, 157, 231, 107
22, 158, 228, 106
22, 158, 228, 107
22, 158, 231, 106
22, 158, 231, 107
22, 159, 228, 106
22, 159, 231, 106
23, 165, 220, 106
23, 165, 223, 106
23, 167, 220, 106
23, 167, 223, 106
24, 169, 216, 106
24, 169, 219, 106
24, 172, 216, 106
24, 172, 219, 106
25, 156, 224, 114
25, 156, 224, 115
25, 156, 224, 116
25, 156, 227, 114
25, 156, 227, 115
25, 156, 227, 116
25, 160, 224, 115
25, 160, 224, 116
25, 161, 220, 115
25, 161, 220, 116
25, 161, 223, 115
25, 161, 223, 116
25, 161, 224, 114
25, 161, 224, 115
25, 161, 224, 116
25, 161, 227, 114
25, 161, 227, 115
25, 161, 227, 116
25, 162, 220, 113
25, 162, 220, 114
25, 162, 223, 113
25, 162, 223, 114
25, 162, 223, 115
25, 162, 223, 116
25, 163, 220, 109
25, 163, 220, 110
25, 163, 220, 111
25, 163, 220, 112
25, 163, 220, 116
25, 163, 223, 109
25, 163, 223, 110
25, 163, 223, 111
25, 163, 223, 112
25, 164, 216, 116
25, 164, 219, 116
25, 164, 220, 107
25, 164, 220, 108
25, 164, 220, 115
25, 164, 223, 107
25, 164, 223, 108
25, 164, 223, 116
25, 165, 216, 115
25, 165, 219, 115
25, 165, 220, 111
25, 165, 220, 112
25, 165, 220, 113
25, 165, 220, 114
25, 165, 220, 115
25, 165, 220, 116
25, 165, 222, 116
25, 165, 223, 112
25, 165, 223, 113
25, 165, 223, 114
25, 165, 223, 115
25, 166, 216, 111
25, 166, 216, 112
25, 166, 216, 113
25, 166, 216, 114
25, 166, 219, 111
25, 166, 219, 112
25, 166, 219, 113
25, 166, 219, 114
25, 166, 219, 115
25, 166, 219, 116
25, 166, 220, 108
25, 166, 220, 109
25, 166, 220, 110
25, 166, 220, 111
25, 166, 223, 108
25, 166, 223, 109
25, 166, 223, 110
25, 166, 223, 111
25, 167, 216, 110
25, 167, 217, 109
25, 167, 219, 109
25, 167, 219, 110
25, 167, 219, 111
25, 167, 220, 107
25, 167, 223, 107
25, 168, 216, 107
25, 168, 216, 108
25, 168, 216, 109
25, 168, 216, 115
25, 168, 216, 116
25, 168, 219, 107
25, 168, 219, 108
25, 168, 219, 115
25, 168, 219, 116
25, 169, 216, 113
25, 169, 216, 114
25, 169, 219, 113
25, 169, 219, 114
25, 170, 212, 114
25, 170, 215, 114
25, 170, 216, 112
25, 170, 219, 112
25, 171, 212, 112
25, 171, 212, 113
25, 171, 215, 112
25, 171, 215, 113
25, 171, 216, 110
25, 171, 216, 111
25, 171, 219, 110
25, 171, 219, 111
25, 172, 212, 110
25, 172, 212, 111
25, 172, 215, 110
25, 172, 215, 111
25, 172, 216, 107
25, 172, 216, 108
25, 172, 216, 109
25, 172, 219, 107
25, 172, 219, 108
25, 172, 219, 109
25, 173, 212, 107
